,School,Gender,Role,Citations,Earliest_Pub,Citations per year,Field_1,Field_2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
259,University of Southern California,Male,Professor,193.0,1981.0,4.948717949,Number theory,,,,,,,,,,,
260,University of Southern California,Male,Professor,108.0,1988.0,3.375,Biology and other natural sciences,,,,,,,,,,,
261,University of Southern California,Male,Professor,39.0,2004.0,2.4375,Statistics,,,,,,,,,,,
262,University of Southern California,Male,Professor,23.0,1991.0,0.793103448,Other,,,,,,,,,,,
263,University of Southern California,Male,Professor,8.0,1998.0,0.363636364,"Classical thermodynamics, heat transfer",,,,,,,,,,,
264,University of Southern California,Female,Professor,2780.0,1969.0,54.50980392,Associative rings and algebras,,,,,,,,,,,
265,University of Southern California,Female,Professor,708.0,1972.0,14.75,Fluid mechanics,,,,,,,,,,,
266,University of Southern California,Female,Professor,50.0,1992.0,1.785714286,Measure and integration,,,,,,,,,,,
267,University of South Florida,Male,Professor,3036.0,1987.0,92.0,Partial differential equations,,,,,,,,,,,
268,University of South Florida,Male,Professor,1371.0,1983.0,37.05405405,Manifolds and cell complexes,,,,,,,,,,,
269,University of South Florida,Male,Professor,1157.0,1982.0,30.44736842,Dynamical systems and ergodic theory,,,,,,,,,,,
270,University of South Florida,Male,Professor,1109.0,1977.0,25.79069767,Approximations and expansions,,,,,,,,,,,
271,University of South Florida,Male,Professor,959.0,1982.0,25.23684211,Functions of a complex variable,,,,,,,,,,,
272,University of South Florida,Male,Professor,693.0,1987.0,21.0,Number theory,,,,,,,,,,,
273,University of South Florida,Male,Professor,335.0,1999.0,15.95238095,Combinatorics,,,,,,,,,,,
274,University of South Florida,Male,Professor,812.0,1967.0,15.32075472,Operator theory,,,,,,,,,,,
275,University of South Florida,Male,Professor,205.0,1999.0,9.761904762,Partial differential equations,,,,,,,,,,,
276,University of South Florida,Male,Professor,172.0,1978.0,4.095238095,Approximations and expansions,,,,,,,,,,,
277,University of South Florida,Male,Professor,83.0,1987.0,2.515151515,Systems theory; control,,,,,,,,,,,
278,University of South Florida,Male,Professor,8.0,1968.0,0.153846154,Ordinary differential equations,,,,,,,,,,,
279,University of South Florida,Female,Professor,136.0,1994.0,5.230769231,Computer science,,,,,,,,,,,
280,University of South Florida,Female,Professor,115.0,1996.0,4.791666667,Functions of a complex variable,,,,,,,,,,,
281,University of Rochester,Male,Professor,1174.0,1993.0,43.48148148,Fourier analysis,,,,,,,,,,,
282,University of Rochester,Male,Professor,1554.0,1972.0,32.375,Algebraic topology,,,,,,,,,,,
283,University of Rochester,Male,Professor,602.0,2000.0,30.1,Dynamical systems and ergodic theory,,,,,,,,,,,
284,University of Rochester,Male,Professor,1367.0,1972.0,28.47916667,Algebraic topology,,,,,,,,,,,
285,University of Rochester,Male,Professor,1077.0,1981.0,27.61538462,Partial differential equations,,,,,,,,,,,
286,University of Rochester,Male,Professor,1300.0,1969.0,25.49019608,Combinatorics,,,,,,,,,,,
287,University of Rochester,Male,Professor,747.0,1981.0,19.15384615,Probability theory and stochastic processes,,,,,,,,,,,
288,University of Rochester,Male,Professor,763.0,1978.0,18.16666667,Differential geometry,,,,,,,,,,,
289,University of Rochester,Male,Professor,561.0,1986.0,16.5,Number theory,,,,,,,,,,,
290,University of Rochester,Male,Professor,586.0,1973.0,12.46808511,Number theory,,,,,,,,,,,
291,University of Rochester,Male,Professor,155.0,1997.0,6.739130435,Group theory and generalizations,,,,,,,,,,,
292,University of Rochester,Male,Professor,154.0,1982.0,4.052631579,Quantum theory,,,,,,,,,,,
293,University of Rochester,Male,Professor,159.0,1971.0,3.244897959,Number theory,,,,,,,,,,,
294,University of Rochester,Male,Professor,138.0,1963.0,2.421052632,Statistics,,,,,,,,,,,
295,University of Rochester,Male,Professor,51.0,1994.0,1.961538462,Partial differential equations,,,,,,,,,,,
296,University of Rochester,Male,Professor,33.0,1960.0,0.55,Algebraic geometry,,,,,,,,,,,
297,University of Rochester,Male,Professor,11.0,1982.0,0.289473684,"Statistical mechanics, structure of matter",,,,,,,,,,,
298,University of Rochester,Female,Professor,78.0,2000.0,3.9,Differential geometry,,,,,,,,,,,
299,University of Pittsburgh,Male,Professor,3273.0,1989.0,105.5806452,Partial differential equations,,,,,,,,,,,
300,University of Pittsburgh,Male,Professor,2185.0,1993.0,80.92592593,Functional analysis,,,,,,,,,,,
301,University of Pittsburgh,Male,Professor,1780.0,1996.0,74.16666667,Partial differential equations,,,,,,,,,,,
302,University of Pittsburgh,Male,Professor,2429.0,1980.0,60.725,Fluid mechanics,,,,,,,,,,,
303,University of Pittsburgh,Male,Professor,1680.0,1992.0,60.0,Numerical analysis,,,,,,,,,,,
304,University of Pittsburgh,Male,Professor,2067.0,1983.0,55.86486486,Partial differential equations,,,,,,,,,,,
305,University of Pittsburgh,Male,Professor,1710.0,1979.0,41.70731707,Biology and other natural sciences,,,,,,,,,,,
306,University of Pittsburgh,Male,Professor,1011.0,1985.0,28.88571429,Fourier analysis,,,,,,,,,,,
307,University of Pittsburgh,Male,Professor,996.0,1977.0,23.1627907,Ordinary differential equations,,,,,,,,,,,
308,University of Pittsburgh,Male,Professor,974.0,1977.0,22.65116279,"Classical thermodynamics, heat transfer",,,,,,,,,,,
309,University of Pittsburgh,Male,Professor,549.0,1986.0,16.14705882,Convex and discrete geometry,,,,,,,,,,,
310,University of Pittsburgh,Male,Professor,387.0,1993.0,14.33333333,Biology and other natural sciences,,,,,,,,,,,
311,University of Pittsburgh,Male,Professor,535.0,1966.0,9.907407407,Quantum theory,,,,,,,,,,,
312,University of Pittsburgh,Male,Professor,220.0,1992.0,7.857142857,General topology,,,,,,,,,,,
313,University of Pittsburgh,Male,Professor,249.0,1981.0,6.384615385,Combinatorics,,,,,,,,,,,
314,University of Pittsburgh,Male,Professor,11.0,2005.0,0.733333333,Biology and other natural sciences,,,,,,,,,,,
315,University of Pittsburgh,Female,Professor,102.0,1998.0,4.636363636,Mechanics of deformable solids,,,,,,,,,,,
316,University of Pennsylvania,Male,Professor,1080.0,2004.0,67.5,"Statistical mechanics, structure of matter",,,,,,,,,,,
317,University of Pennsylvania,Male,Professor,1789.0,1988.0,55.90625,Probability theory and stochastic processes,,,,,,,,,,,
318,University of Pennsylvania,Male,Professor,955.0,1993.0,35.37037037,Combinatorics,,,,,,,,,,,
319,University of Pennsylvania,Male,Professor,1342.0,1970.0,26.84,Differential geometry,,,,,,,,,,,
320,University of Pennsylvania,Male,Professor,1246.0,1971.0,25.42857143,Algebraic geometry,,,,,,,,,,,
321,University of Pennsylvania,Male,Professor,1007.0,1978.0,23.97619048,Functional analysis,,,,,,,,,,,
322,University of Pennsylvania,Male,Professor,1409.0,1957.0,22.36507937,"Topological groups, Lie groups",,,,,,,,,,,
323,University of Pennsylvania,Male,Professor,560.0,1993.0,20.74074074,Algebraic geometry,,,,,,,,,,,
324,University of Pennsylvania,Male,Professor,714.0,1984.0,19.83333333,Algebraic geometry,,,,,,,,,,,
325,University of Pennsylvania,Male,Professor,653.0,1980.0,16.325,Differential geometry,,,,,,,,,,,
326,University of Pennsylvania,Male,Professor,724.0,1975.0,16.08888889,Number theory,,,,,,,,,,,
327,University of Pennsylvania,Male,Professor,602.0,1982.0,15.84210526,Several complex variables and analytic spaces,,,,,,,,,,,
328,University of Pennsylvania,Male,Professor,565.0,1981.0,14.48717949,Mathematical logic and foundations,,,,,,,,,,,
329,University of Pennsylvania,Male,Professor,572.0,1978.0,13.61904762,Algebraic geometry,,,,,,,,,,,
330,University of Pennsylvania,Male,Professor,245.0,2001.0,12.89473684,"Statistical mechanics, structure of matter",,,,,,,,,,,
331,University of Pennsylvania,Male,Professor,698.0,1960.0,11.63333333,Differential geometry,,,,,,,,,,,
332,University of Pennsylvania,Male,Professor,309.0,1982.0,8.131578947,Differential geometry,,,,,,,,,,,
333,University of Pennsylvania,Male,Professor,382.0,1973.0,8.127659574,Field theory and polynomials,,,,,,,,,,,
334,University of Pennsylvania,Female,Professor,154.0,2001.0,8.105263158,Number theory,,,,,,,,,,,
335,University of Pennsylvania,Female,Professor,118.0,1986.0,3.470588235,Quantum theory,,,,,,,,,,,
336,University of Oregon,Male,Professor,2589.0,1984.0,71.91666667,Fourier analysis,,,,,,,,,,,
337,University of Oregon,Male,Professor,1711.0,1995.0,68.44,Category theory; homological algebra,,,,,,,,,,,
338,University of Oregon,Male,Professor,1666.0,1995.0,66.64,Nonassociative rings and algebras,,,,,,,,,,,
339,University of Oregon,Male,Professor,2313.0,1984.0,64.25,Functional analysis,,,,,,,,,,,
340,University of Oregon,Male,Professor,1737.0,1988.0,54.28125,Group theory and generalizations,,,,,,,,,,,
341,University of Oregon,Male,Professor,1179.0,1997.0,51.26086957,Fourier analysis,,,,,,,,,,,
342,University of Oregon,Male,Professor,1206.0,1994.0,46.38461538,Algebraic geometry,,,,,,,,,,,
343,University of Oregon,Male,Professor,2200.0,1972.0,45.83333333,"Global analysis, analysis on manifolds",,,,,,,,,,,
344,University of Oregon,Male,Professor,1463.0,1984.0,40.63888889,Functional analysis,,,,,,,,,,,
345,University of Oregon,Male,Professor,897.0,1994.0,34.5,Differential geometry,,,,,,,,,,,
346,University of Oregon,Male,Professor,1148.0,1986.0,33.76470588,Nonassociative rings and algebras,,,,,,,,,,,
347,University of Oregon,Male,Professor,1429.0,1974.0,31.06521739,Relativity and gravitational theory,,,,,,,,,,,
348,University of Oregon,Male,Professor,635.0,1999.0,30.23809524,Category theory; homological algebra,,,,,,,,,,,
349,University of Oregon,Male,Professor,295.0,2006.0,21.07142857,Manifolds and cell complexes,,,,,,,,,,,
350,University of Oregon,Male,Professor,313.0,2002.0,17.38888889,Algebraic geometry,,,,,,,,,,,
351,University of Oregon,Male,Professor,192.0,1979.0,4.682926829,Differential geometry,,,,,,,,,,,
352,University of Oregon,Female,Professor,168.0,1999.0,8.0,Combinatorics,,,,,,,,,,,
353,University of Oklahoma,Male,Professor,558.0,1996.0,23.25,Ordinary differential equations,,,,,,,,,,,
354,University of Oklahoma,Male,Professor,490.0,1998.0,22.27272727,Number theory,,,,,,,,,,,
355,University of Oklahoma,Male,Professor,532.0,1995.0,21.28,Group theory and generalizations,,,,,,,,,,,
356,University of Oklahoma,Male,Professor,234.0,2003.0,13.76470588,Group theory and generalizations,,,,,,,,,,,
357,University of Oklahoma,Male,Professor,435.0,1984.0,12.08333333,Partial differential equations,,,,,,,,,,,
358,University of Oklahoma,Male,Professor,168.0,1999.0,8.0,Group theory and generalizations,,,,,,,,,,,
359,University of Oklahoma,Male,Professor,233.0,1980.0,5.825,Group theory and generalizations,,,,,,,,,,,
360,University of Oklahoma,Male,Professor,233.0,1980.0,5.825,Differential geometry,,,,,,,,,,,
361,University of Oklahoma,Male,Professor,135.0,1996.0,5.625,"Topological groups, Lie groups",,,,,,,,,,,
362,University of Oklahoma,Male,Professor,199.0,1983.0,5.378378378,"Topological groups, Lie groups",,,,,,,,,,,
363,University of Oklahoma,Male,Professor,208.0,1981.0,5.333333333,Manifolds and cell complexes,,,,,,,,,,,
364,University of Oklahoma,Male,Professor,230.0,1974.0,5.0,Manifolds and cell complexes,,,,,,,,,,,
365,University of Oklahoma,Male,Professor,84.0,2003.0,4.941176471,Number theory,,,,,,,,,,,
366,University of Oklahoma,Male,Professor,131.0,1984.0,3.638888889,Differential geometry,,,,,,,,,,,
367,University of Oklahoma,Male,Professor,51.0,1999.0,2.428571429,Dynamical systems and ergodic theory,,,,,,,,,,,
368,University of Oklahoma,Male,Professor,21.0,2004.0,1.3125,Biology and other natural sciences,,,,,,,,,,,
369,University of Oklahoma,Male,Professor,23.0,1997.0,1.0,Numerical analysis,,,,,,,,,,,
370,University of Oklahoma,Female,Professor,675.0,1992.0,24.10714286,Partial differential equations,,,,,,,,,,,
371,University of Oklahoma,Female,Professor,257.0,2001.0,13.52631579,Fourier analysis,,,,,,,,,,,
372,University of Oklahoma,Female,Professor,21.0,1998.0,0.954545455,"Topological groups, Lie groups",,,,,,,,,,,
373,University of Notre Dame,Male,Professor,2695.0,1977.0,62.6744186,Mathematical logic and foundations,,,,,,,,,,,
374,University of Notre Dame,Male,Professor,1446.0,1992.0,51.64285714,Partial differential equations,,,,,,,,,,,
375,University of Notre Dame,Male,Professor,1340.0,1985.0,38.28571429,Partial differential equations,,,,,,,,,,,
376,University of Notre Dame,Male,Professor,1077.0,1991.0,37.13793103,Differential geometry,,,,,,,,,,,
377,University of Notre Dame,Male,Professor,522.0,2005.0,34.8,Several complex variables and analytic spaces,,,,,,,,,,,
378,University of Notre Dame,Male,Professor,1286.0,1983.0,34.75675676,Commutative rings and algebras,,,,,,,,,,,
379,University of Notre Dame,Male,Professor,764.0,1993.0,28.2962963,"Topological groups, Lie groups",,,,,,,,,,,
380,University of Notre Dame,Male,Professor,672.0,1984.0,18.66666667,Differential geometry,,,,,,,,,,,
381,University of Notre Dame,Male,Professor,603.0,1980.0,15.075,Differential geometry,,,,,,,,,,,
382,University of Notre Dame,Male,Professor,498.0,1986.0,14.64705882,"Global analysis, analysis on manifolds",,,,,,,,,,,
383,University of Notre Dame,Male,Professor,554.0,1982.0,14.57894737,"Operations research, mathematical programming",,,,,,,,,,,
384,University of Notre Dame,Male,Professor,372.0,1992.0,13.28571429,Several complex variables and analytic spaces,,,,,,,,,,,
385,University of Notre Dame,Male,Professor,376.0,1990.0,12.53333333,Mathematical logic and foundations,,,,,,,,,,,
386,University of Notre Dame,Male,Professor,377.0,1988.0,11.78125,Group theory and generalizations,,,,,,,,,,,
387,University of Notre Dame,Male,Professor,406.0,1985.0,11.6,Mathematical logic and foundations,,,,,,,,,,,
388,University of Notre Dame,Male,Professor,543.0,1967.0,10.24528302,Manifolds and cell complexes,,,,,,,,,,,
389,University of Notre Dame,Male,Professor,326.0,1987.0,9.878787879,Differential geometry,,,,,,,,,,,
390,University of Notre Dame,Male,Professor,144.0,2002.0,8.0,Algebraic topology,,,,,,,,,,,
391,University of Notre Dame,Male,Professor,182.0,1997.0,7.913043478,Differential geometry,,,,,,,,,,,
392,University of Notre Dame,Male,Professor,181.0,1979.0,4.414634146,Several complex variables and analytic spaces,,,,,,,,,,,
393,University of Notre Dame,Male,Professor,42.0,1998.0,1.909090909,Probability theory and stochastic processes,,,,,,,,,,,
394,University of Notre Dame,Male,Professor,0.0,1993.0,0.0,"Topological groups, Lie groups",,,,,,,,,,,
395,University of Notre Dame,Female,Professor,1021.0,1972.0,21.27083333,Mathematical logic and foundations,,,,,,,,,,,
396,University of Notre Dame,Female,Professor,686.0,1981.0,17.58974359,Several complex variables and analytic spaces,,,,,,,,,,,
397,University of Notre Dame,Female,Professor,375.0,1993.0,13.88888889,Commutative rings and algebras,,,,,,,,,,,
398,University of Notre Dame,Female,Professor,235.0,1999.0,11.19047619,"Information and communication, circuits",,,,,,,,,,,
399,University of Notre Dame,Female,Professor,13.0,1991.0,0.448275862,Convex and discrete geometry,,,,,,,,,,,
400,University of North Texas,Male,Professor,2686.0,1985.0,76.74285714,Dynamical systems and ergodic theory,,,,,,,,,,,
401,University of North Texas,Male,Professor,1593.0,1962.0,27.46551724,"Global analysis, analysis on manifolds",,,,,,,,,,,
402,University of North Texas,Male,Professor,490.0,1998.0,22.27272727,Number theory,,,,,,,,,,,
403,University of North Texas,Male,Professor,450.0,1994.0,17.30769231,Mathematical logic and foundations,,,,,,,,,,,
404,University of North Texas,Male,Professor,356.0,1983.0,9.621621622,Mathematical logic and foundations,,,,,,,,,,,
405,University of North Texas,Male,Professor,126.0,1999.0,6.0,Number theory,,,,,,,,,,,
406,University of North Texas,Male,Professor,86.0,1985.0,2.457142857,Statistics,,,,,,,,,,,
407,University of North Texas,Male,Professor,41.0,1987.0,1.242424242,Probability theory and stochastic processes,,,,,,,,,,,
408,University of North Carolina at Chapel Hill,Male,Professor,5813.0,1968.0,111.7884615,Partial differential equations,,,,,,,,,,,
409,University of North Carolina at Chapel Hill,Male,Professor,3756.0,1969.0,73.64705882,"Global analysis, analysis on manifolds",,,,,,,,,,,
410,University of North Carolina at Chapel Hill,Male,Professor,1857.0,1990.0,61.9,Partial differential equations,,,,,,,,,,,
411,University of North Carolina at Chapel Hill,Male,Professor,2192.0,1979.0,53.46341463,Partial differential equations,,,,,,,,,,,
412,University of North Carolina at Chapel Hill,Male,Professor,657.0,2003.0,38.64705882,Partial differential equations,,,,,,,,,,,
